province,adcode,model,bodyType,regYear,regMonth,salesVolume,date,popularity,newsReplyVolume,carCommentVolume
上海,310000,0,3,2016,1,617,27,515,132,399
云南,530000,0,3,2016,1,238,27,204,132,399
内蒙古,150000,0,3,2016,1,92,27,99,132,399
北京,110000,0,3,2016,1,799,27,613,132,399
四川,510000,0,3,2016,1,559,27,695,132,399
安徽,340000,0,3,2016,1,285,27,308,132,399
山东,370000,0,3,2016,1,516,27,715,132,399
山西,140000,0,3,2016,1,102,27,174,132,399
广东,440000,0,3,2016,1,1364,27,1239,132,399
广西,450000,0,3,2016,1,125,27,187,132,399
江苏,320000,0,3,2016,1,1709,27,1084,132,399
江西,360000,0,3,2016,1,204,27,208,132,399
河北,130000,0,3,2016,1,325,27,477,132,399
河南,410000,0,3,2016,1,355,27,570,132,399
浙江,330000,0,3,2016,1,1444,27,918,132,399
湖北,420000,0,3,2016,1,264,27,323,132,399
湖南,430000,0,3,2016,1,313,27,282,132,399
福建,350000,0,3,2016,1,456,27,390,132,399
辽宁,210000,0,3,2016,1,231,27,244,132,399
重庆,500000,0,3,2016,1,275,27,181,132,399
陕西,610000,0,3,2016,1,270,27,259,132,399
黑龙江,230000,0,3,2016,1,39,27,121,132,399
上海,310000,20,2,2016,1,379,27,1106,72,10
云南,530000,20,2,2016,1,201,27,525,72,10
内蒙古,150000,20,2,2016,1,103,27,304,72,10
北京,110000,20,2,2016,1,484,27,1351,72,10
四川,510000,20,2,2016,1,426,27,1483,72,10
安徽,340000,20,2,2016,1,228,27,768,72,10
山东,370000,20,2,2016,1,357,27,1422,72,10
山西,140000,20,2,2016,1,99,27,377,72,10
广东,440000,20,2,2016,1,663,27,1766,72,10
广西,450000,20,2,2016,1,110,27,300,72,10
江苏,320000,20,2,2016,1,896,27,2208,72,10
江西,360000,20,2,2016,1,153,27,395,72,10
河北,130000,20,2,2016,1,244,27,905,72,10
河南,410000,20,2,2016,1,199,27,1214,72,10
浙江,330000,20,2,2016,1,771,27,1846,72,10
湖北,420000,20,2,2016,1,287,27,794,72,10
湖南,430000,20,2,2016,1,244,27,587,72,10
福建,350000,20,2,2016,1,300,27,651,72,10
辽宁,210000,20,2,2016,1,163,27,545,72,10
重庆,500000,20,2,2016,1,167,27,423,72,10
陕西,610000,20,2,2016,1,190,27,660,72,10
黑龙江,230000,20,2,2016,1,57,27,382,72,10
上海,310000,35,2,2016,1,445,27,1909,134,2148
云南,530000,35,2,2016,1,146,27,1094,134,2148
内蒙古,150000,35,2,2016,1,75,27,612,134,2148
北京,110000,35,2,2016,1,751,27,2935,134,2148
四川,510000,35,2,2016,1,405,27,2756,134,2148
安徽,340000,35,2,2016,1,197,27,1372,134,2148
山东,370000,35,2,2016,1,345,27,2744,134,2148
山西,140000,35,2,2016,1,100,27,724,134,2148
广东,440000,35,2,2016,1,781,27,3461,134,2148
广西,450000,35,2,2016,1,90,27,592,134,2148
江苏,320000,35,2,2016,1,839,27,3978,134,2148
江西,360000,35,2,2016,1,113,27,743,134,2148
河北,130000,35,2,2016,1,230,27,2120,134,2148
河南,410000,35,2,2016,1,217,27,2422,134,2148
浙江,330000,35,2,2016,1,742,27,3795,134,2148
湖北,420000,35,2,2016,1,251,27,1483,134,2148
湖南,430000,35,2,2016,1,158,27,1153,134,2148
福建,350000,35,2,2016,1,250,27,1308,134,2148
辽宁,210000,35,2,2016,1,233,27,1062,134,2148
重庆,500000,35,2,2016,1,151,27,863,134,2148
陕西,610000,35,2,2016,1,241,27,1205,134,2148
黑龙江,230000,35,2,2016,1,65,27,763,134,2148
上海,310000,41,0,2016,1,185,27,4502,10,10
云南,530000,41,0,2016,1,48,27,2061,10,10
内蒙古,150000,41,0,2016,1,30,27,1483,10,10
北京,110000,41,0,2016,1,175,27,5290,10,10
四川,510000,41,0,2016,1,142,27,7699,10,10
安徽,340000,41,0,2016,1,64,27,3281,10,10
山东,370000,41,0,2016,1,172,27,7079,10,10
山西,140000,41,0,2016,1,29,27,1777,10,10
广东,440000,41,0,2016,1,215,27,7762,10,10
广西,450000,41,0,2016,1,32,27,1262,10,10
江苏,320000,41,0,2016,1,418,27,10518,10,10
江西,360000,41,0,2016,1,62,27,1967,10,10
河北,130000,41,0,2016,1,125,27,5985,10,10
河南,410000,41,0,2016,1,97,27,6058,10,10
浙江,330000,41,0,2016,1,325,27,8762,10,10
湖北,420000,41,0,2016,1,88,27,3418,10,10
湖南,430000,41,0,2016,1,79,27,2713,10,10
福建,350000,41,0,2016,1,86,27,2587,10,10
辽宁,210000,41,0,2016,1,143,27,2650,10,10
重庆,500000,41,0,2016,1,26,27,1546,10,10
陕西,610000,41,0,2016,1,70,27,2629,10,10
黑龙江,230000,41,0,2016,1,13,27,1903,10,10
上海,310000,53,3,2016,1,699,27,6186,1,1810
云南,530000,53,3,2016,1,272,27,3423,1,1810
内蒙古,150000,53,3,2016,1,156,27,2778,1,1810
北京,110000,53,3,2016,1,802,27,7936,1,1810
四川,510000,53,3,2016,1,730,27,11344,1,1810
安徽,340000,53,3,2016,1,402,27,5572,1,1810
山东,370000,53,3,2016,1,609,27,11145,1,1810
山西,140000,53,3,2016,1,168,27,2993,1,1810
广东,440000,53,3,2016,1,883,27,12357,1,1810
广西,450000,53,3,2016,1,143,27,1995,1,1810
江苏,320000,53,3,2016,1,1261,27,15351,1,1810
江西,360000,53,3,2016,1,248,27,3423,1,1810
河北,130000,53,3,2016,1,460,27,9548,1,1810
河南,410000,53,3,2016,1,440,27,10085,1,1810
浙江,330000,53,3,2016,1,1571,27,14568,1,1810
湖北,420000,53,3,2016,1,405,27,5096,1,1810
湖南,430000,53,3,2016,1,423,27,4682,1,1810
福建,350000,53,3,2016,1,317,27,3883,1,1810
辽宁,210000,53,3,2016,1,358,27,4513,1,1810
重庆,500000,53,3,2016,1,224,27,2486,1,1810
陕西,610000,53,3,2016,1,337,27,4651,1,1810
黑龙江,230000,53,3,2016,1,165,27,3116,1,1810
上海,310000,42,2,2016,1,400,27,2894,4,920
云南,530000,42,2,2016,1,199,27,1693,4,920
内蒙古,150000,42,2,2016,1,149,27,1288,4,920
北京,110000,42,2,2016,1,436,27,3217,4,920
四川,510000,42,2,2016,1,450,27,4877,4,920
安徽,340000,42,2,2016,1,314,27,2442,4,920
山东,370000,42,2,2016,1,375,27,4371,4,920
山西,140000,42,2,2016,1,142,27,1423,4,920
广东,440000,42,2,2016,1,782,27,5133,4,920
广西,450000,42,2,2016,1,131,27,971,4,920
江苏,320000,42,2,2016,1,865,27,6746,4,920
江西,360000,42,2,2016,1,192,27,1598,4,920
河北,130000,42,2,2016,1,246,27,3784,4,920
河南,410000,42,2,2016,1,284,27,4000,4,920
浙江,330000,42,2,2016,1,894,27,5842,4,920
湖北,420000,42,2,2016,1,375,27,2833,4,920
湖南,430000,42,2,2016,1,397,27,2293,4,920
福建,350000,42,2,2016,1,310,27,1848,4,920
辽宁,210000,42,2,2016,1,201,27,1679,4,920
重庆,500000,42,2,2016,1,119,27,1113,4,920
陕西,610000,42,2,2016,1,186,27,1726,4,920
黑龙江,230000,42,2,2016,1,89,27,1349,4,920
上海,310000,50,2,2016,1,616,27,4284,7,2800
云南,530000,50,2,2016,1,351,27,2875,7,2800
内蒙古,150000,50,2,2016,1,187,27,1929,7,2800
北京,110000,50,2,2016,1,924,27,5625,7,2800
四川,510000,50,2,2016,1,821,27,7555,7,2800
安徽,340000,50,2,2016,1,342,27,3492,7,2800
山东,370000,50,2,2016,1,603,27,7246,7,2800
山西,140000,50,2,2016,1,162,27,2103,7,2800
广东,440000,50,2,2016,1,1584,27,9311,7,2800
广西,450000,50,2,2016,1,206,27,1659,7,2800
江苏,320000,50,2,2016,1,1186,27,9648,7,2800
江西,360000,50,2,2016,1,311,27,2373,7,2800
河北,130000,50,2,2016,1,413,27,5731,7,2800
河南,410000,50,2,2016,1,511,27,6667,7,2800
浙江,330000,50,2,2016,1,1337,27,8491,7,2800
湖北,420000,50,2,2016,1,558,27,4380,7,2800
湖南,430000,50,2,2016,1,602,27,3763,7,2800
福建,350000,50,2,2016,1,426,27,2827,7,2800
辽宁,210000,50,2,2016,1,399,27,2933,7,2800
重庆,500000,50,2,2016,1,257,27,1871,7,2800
陕西,610000,50,2,2016,1,363,27,2836,7,2800
黑龙江,230000,50,2,2016,1,178,27,2315,7,2800
上海,310000,24,3,2016,1,673,27,3413,92,2372
云南,530000,24,3,2016,1,272,27,1610,92,2372
内蒙古,150000,24,3,2016,1,68,27,897,92,2372
北京,110000,24,3,2016,1,694,27,4374,92,2372
四川,510000,24,3,2016,1,562,27,5248,92,2372
安徽,340000,24,3,2016,1,361,27,2708,92,2372
山东,370000,24,3,2016,1,484,27,4887,92,2372
山西,140000,24,3,2016,1,61,27,1041,92,2372
广东,440000,24,3,2016,1,1303,27,6938,92,2372
广西,450000,24,3,2016,1,142,27,1089,92,2372
江苏,320000,24,3,2016,1,1221,27,7315,92,2372
江西,360000,24,3,2016,1,211,27,1410,92,2372
河北,130000,24,3,2016,1,290,27,4022,92,2372
河南,410000,24,3,2016,1,302,27,4054,92,2372
浙江,330000,24,3,2016,1,1803,27,8012,92,2372
湖北,420000,24,3,2016,1,272,27,2371,92,2372
湖南,430000,24,3,2016,1,420,27,2291,92,2372
福建,350000,24,3,2016,1,336,27,2059,92,2372
辽宁,210000,24,3,2016,1,204,27,1810,92,2372
重庆,500000,24,3,2016,1,206,27,1217,92,2372
陕西,610000,24,3,2016,1,188,27,1987,92,2372
黑龙江,230000,24,3,2016,1,67,27,1113,92,2372
上海,310000,27,1,2016,1,754,27,4524,95,3476
云南,530000,27,1,2016,1,1235,27,4524,95,3476
内蒙古,150000,27,1,2016,1,207,27,1460,95,3476
北京,110000,27,1,2016,1,920,27,6415,95,3476
四川,510000,27,1,2016,1,1477,27,9383,95,3476
安徽,340000,27,1,2016,1,2000,27,4883,95,3476
山东,370000,27,1,2016,1,3560,27,13453,95,3476
山西,140000,27,1,2016,1,629,27,4260,95,3476
广东,440000,27,1,2016,1,6216,27,23938,95,3476
广西,450000,27,1,2016,1,4995,27,6080,95,3476
江苏,320000,27,1,2016,1,2589,27,12016,95,3476
江西,360000,27,1,2016,1,1019,27,3016,95,3476
河北,130000,27,1,2016,1,1562,27,8833,95,3476
河南,410000,27,1,2016,1,7181,27,23626,95,3476
浙江,330000,27,1,2016,1,1860,27,10508,95,3476
湖北,420000,27,1,2016,1,1580,27,5481,95,3476
湖南,430000,27,1,2016,1,1663,27,5122,95,3476
福建,350000,27,1,2016,1,897,27,3710,95,3476
辽宁,210000,27,1,2016,1,494,27,3088,95,3476
重庆,500000,27,1,2016,1,745,27,2393,95,3476
陕西,610000,27,1,2016,1,954,27,4811,95,3476
黑龙江,230000,27,1,2016,1,474,27,3351,95,3476
上海,310000,4,3,2016,1,1329,27,2026,223,43
云南,530000,4,3,2016,1,412,27,702,223,43
内蒙古,150000,4,3,2016,1,836,27,1278,223,43
北京,110000,4,3,2016,1,595,27,1730,223,43
四川,510000,4,3,2016,1,1109,27,2248,223,43
安徽,340000,4,3,2016,1,676,27,1052,223,43
山东,370000,4,3,2016,1,2189,27,4110,223,43
山西,140000,4,3,2016,1,439,27,1044,223,43
广东,440000,4,3,2016,1,385,27,1714,223,43
广西,450000,4,3,2016,1,217,27,394,223,43
江苏,320000,4,3,2016,1,2487,27,3785,223,43
江西,360000,4,3,2016,1,719,27,674,223,43
河北,130000,4,3,2016,1,1190,27,2918,223,43
河南,410000,4,3,2016,1,1052,27,2680,223,43
浙江,330000,4,3,2016,1,1069,27,2158,223,43
湖北,420000,4,3,2016,1,473,27,830,223,43
湖南,430000,4,3,2016,1,736,27,912,223,43
福建,350000,4,3,2016,1,545,27,731,223,43
辽宁,210000,4,3,2016,1,215,27,707,223,43
重庆,500000,4,3,2016,1,212,27,382,223,43
陕西,610000,4,3,2016,1,1380,27,1932,223,43
黑龙江,230000,4,3,2016,1,237,27,756,223,43
上海,310000,1,3,2016,1,388,27,863,6,99
云南,530000,1,3,2016,1,55,27,376,6,99
内蒙古,150000,1,3,2016,1,44,27,495,6,99
北京,110000,1,3,2016,1,135,27,896,6,99
四川,510000,1,3,2016,1,120,27,1131,6,99
安徽,340000,1,3,2016,1,71,27,602,6,99
山东,370000,1,3,2016,1,219,27,1641,6,99
山西,140000,1,3,2016,1,37,27,530,6,99
广东,440000,1,3,2016,1,126,27,952,6,99
广西,450000,1,3,2016,1,41,27,200,6,99
江苏,320000,1,3,2016,1,265,27,1599,6,99
江西,360000,1,3,2016,1,79,27,346,6,99
河北,130000,1,3,2016,1,119,27,1403,6,99
河南,410000,1,3,2016,1,95,27,1367,6,99
浙江,330000,1,3,2016,1,146,27,1213,6,99
湖北,420000,1,3,2016,1,61,27,426,6,99
湖南,430000,1,3,2016,1,127,27,458,6,99
福建,350000,1,3,2016,1,85,27,367,6,99
辽宁,210000,1,3,2016,1,39,27,579,6,99
重庆,500000,1,3,2016,1,22,27,252,6,99
陕西,610000,1,3,2016,1,77,27,630,6,99
黑龙江,230000,1,3,2016,1,30,27,509,6,99
上海,310000,51,3,2016,1,344,27,262,64,889
云南,530000,51,3,2016,1,106,27,141,64,889
内蒙古,150000,51,3,2016,1,126,27,111,64,889
北京,110000,51,3,2016,1,391,27,460,64,889
四川,510000,51,3,2016,1,670,27,697,64,889
安徽,340000,51,3,2016,1,289,27,218,64,889
山东,370000,51,3,2016,1,594,27,699,64,889
山西,140000,51,3,2016,1,222,27,184,64,889
广东,440000,51,3,2016,1,1663,27,2279,64,889
广西,450000,51,3,2016,1,402,27,433,64,889
江苏,320000,51,3,2016,1,829,27,569,64,889
江西,360000,51,3,2016,1,276,27,198,64,889
河北,130000,51,3,2016,1,374,27,392,64,889
河南,410000,51,3,2016,1,282,27,565,64,889
浙江,330000,51,3,2016,1,747,27,535,64,889
湖北,420000,51,3,2016,1,647,27,574,64,889
湖南,430000,51,3,2016,1,472,27,439,64,889
福建,350000,51,3,2016,1,572,27,348,64,889
辽宁,210000,51,3,2016,1,375,27,273,64,889
重庆,500000,51,3,2016,1,324,27,237,64,889
陕西,610000,51,3,2016,1,163,27,161,64,889
黑龙江,230000,51,3,2016,1,105,27,123,64,889
上海,310000,22,2,2016,1,480,27,290,72,3255
云南,530000,22,2,2016,1,456,27,201,72,3255
内蒙古,150000,22,2,2016,1,507,27,205,72,3255
北京,110000,22,2,2016,1,929,27,526,72,3255
四川,510000,22,2,2016,1,1262,27,786,72,3255
安徽,340000,22,2,2016,1,324,27,227,72,3255
山东,370000,22,2,2016,1,697,27,841,72,3255
山西,140000,22,2,2016,1,281,27,199,72,3255
广东,440000,22,2,2016,1,2451,27,2168,72,3255
广西,450000,22,2,2016,1,425,27,353,72,3255
江苏,320000,22,2,2016,1,897,27,542,72,3255
江西,360000,22,2,2016,1,329,27,221,72,3255
河北,130000,22,2,2016,1,770,27,626,72,3255
河南,410000,22,2,2016,1,563,27,752,72,3255
浙江,330000,22,2,2016,1,876,27,520,72,3255
湖北,420000,22,2,2016,1,1485,27,800,72,3255
湖南,430000,22,2,2016,1,776,27,500,72,3255
福建,350000,22,2,2016,1,586,27,303,72,3255
辽宁,210000,22,2,2016,1,777,27,364,72,3255
重庆,500000,22,2,2016,1,547,27,231,72,3255
陕西,610000,22,2,2016,1,645,27,281,72,3255
黑龙江,230000,22,2,2016,1,397,27,238,72,3255
上海,310000,37,3,2016,1,202,27,379,184,104
云南,530000,37,3,2016,1,204,27,250,184,104
内蒙古,150000,37,3,2016,1,185,27,192,184,104
北京,110000,37,3,2016,1,179,27,459,184,104
四川,510000,37,3,2016,1,521,27,1139,184,104
安徽,340000,37,3,2016,1,340,27,396,184,104
山东,370000,37,3,2016,1,523,27,1215,184,104
山西,140000,37,3,2016,1,218,27,275,184,104
广东,440000,37,3,2016,1,1448,27,4175,184,104
广西,450000,37,3,2016,1,265,27,630,184,104
江苏,320000,37,3,2016,1,695,27,906,184,104
江西,360000,37,3,2016,1,357,27,405,184,104
河北,130000,37,3,2016,1,350,27,701,184,104
河南,410000,37,3,2016,1,499,27,1244,184,104
浙江,330000,37,3,2016,1,693,27,776,184,104
湖北,420000,37,3,2016,1,525,27,826,184,104
湖南,430000,37,3,2016,1,468,27,734,184,104
福建,350000,37,3,2016,1,448,27,605,184,104
辽宁,210000,37,3,2016,1,466,27,467,184,104
重庆,500000,37,3,2016,1,242,27,313,184,104
陕西,610000,37,3,2016,1,167,27,225,184,104
黑龙江,230000,37,3,2016,1,154,27,238,184,104
上海,310000,3,3,2016,1,359,27,495,9,4481
云南,530000,3,3,2016,1,276,27,244,9,4481
内蒙古,150000,3,3,2016,1,439,27,251,9,4481
北京,110000,3,3,2016,1,309,27,849,9,4481
四川,510000,3,3,2016,1,1085,27,1453,9,4481
安徽,340000,3,3,2016,1,445,27,387,9,4481
山东,370000,3,3,2016,1,2478,27,2037,9,4481
山西,140000,3,3,2016,1,729,27,516,9,4481
广东,440000,3,3,2016,1,9433,27,6792,9,4481
广西,450000,3,3,2016,1,1169,27,1039,9,4481
江苏,320000,3,3,2016,1,1739,27,1154,9,4481
江西,360000,3,3,2016,1,712,27,489,9,4481
河北,130000,3,3,2016,1,1469,27,1263,9,4481
河南,410000,3,3,2016,1,1652,27,1677,9,4481
浙江,330000,3,3,2016,1,775,27,957,9,4481
湖北,420000,3,3,2016,1,786,27,1052,9,4481
湖南,430000,3,3,2016,1,1956,27,1127,9,4481
福建,350000,3,3,2016,1,1153,27,787,9,4481
辽宁,210000,3,3,2016,1,2384,27,1018,9,4481
重庆,500000,3,3,2016,1,216,27,366,9,4481
陕西,610000,3,3,2016,1,354,27,346,9,4481
黑龙江,230000,3,3,2016,1,569,27,393,9,4481
上海,310000,32,2,2016,1,295,27,263,7,67
云南,530000,32,2,2016,1,412,27,247,7,67
内蒙古,150000,32,2,2016,1,339,27,253,7,67
北京,110000,32,2,2016,1,541,27,395,7,67
四川,510000,32,2,2016,1,519,27,597,7,67
安徽,340000,32,2,2016,1,480,27,295,7,67
山东,370000,32,2,2016,1,1193,27,716,7,67
山西,140000,32,2,2016,1,509,27,295,7,67
广东,440000,32,2,2016,1,3704,27,1224,7,67
广西,450000,32,2,2016,1,369,27,189,7,67
江苏,320000,32,2,2016,1,1101,27,722,7,67
江西,360000,32,2,2016,1,496,27,205,7,67
河北,130000,32,2,2016,1,689,27,593,7,67
河南,410000,32,2,2016,1,1153,27,671,7,67
浙江,330000,32,2,2016,1,915,27,574,7,67
湖北,420000,32,2,2016,1,1600,27,546,7,67
湖南,430000,32,2,2016,1,877,27,320,7,67
福建,350000,32,2,2016,1,851,27,292,7,67
辽宁,210000,32,2,2016,1,870,27,364,7,67
重庆,500000,32,2,2016,1,281,27,134,7,67
陕西,610000,32,2,2016,1,508,27,306,7,67
黑龙江,230000,32,2,2016,1,579,27,303,7,67
上海,310000,46,2,2016,1,278,27,592,92,329
云南,530000,46,2,2016,1,291,27,424,92,329
内蒙古,150000,46,2,2016,1,213,27,511,92,329
北京,110000,46,2,2016,1,270,27,804,92,329
四川,510000,46,2,2016,1,432,27,1210,92,329
安徽,340000,46,2,2016,1,409,27,730,92,329
山东,370000,46,2,2016,1,768,27,1772,92,329
山西,140000,46,2,2016,1,300,27,502,92,329
广东,440000,46,2,2016,1,2724,27,2305,92,329
广西,450000,46,2,2016,1,282,27,260,92,329
江苏,320000,46,2,2016,1,1090,27,1535,92,329
江西,360000,46,2,2016,1,310,27,343,92,329
河北,130000,46,2,2016,1,439,27,1187,92,329
河南,410000,46,2,2016,1,622,27,1378,92,329
浙江,330000,46,2,2016,1,868,27,1235,92,329
湖北,420000,46,2,2016,1,1097,27,1092,92,329
湖南,430000,46,2,2016,1,557,27,521,92,329
福建,350000,46,2,2016,1,657,27,560,92,329
辽宁,210000,46,2,2016,1,414,27,954,92,329
重庆,500000,46,2,2016,1,180,27,269,92,329
陕西,610000,46,2,2016,1,357,27,627,92,329
黑龙江,230000,46,2,2016,1,323,27,977,92,329
上海,310000,29,1,2016,1,246,27,343,6,2791
云南,530000,29,1,2016,1,30,27,105,6,2791
内蒙古,150000,29,1,2016,1,19,27,171,6,2791
北京,110000,29,1,2016,1,406,27,573,6,2791
四川,510000,29,1,2016,1,59,27,375,6,2791
安徽,340000,29,1,2016,1,66,27,214,6,2791
山东,370000,29,1,2016,1,346,27,899,6,2791
山西,140000,29,1,2016,1,118,27,280,6,2791
广东,440000,29,1,2016,1,1350,27,1330,6,2791
广西,450000,29,1,2016,1,37,27,106,6,2791
江苏,320000,29,1,2016,1,384,27,569,6,2791
江西,360000,29,1,2016,1,52,27,110,6,2791
河北,130000,29,1,2016,1,221,27,569,6,2791
河南,410000,29,1,2016,1,191,27,693,6,2791
浙江,330000,29,1,2016,1,296,27,565,6,2791
湖北,420000,29,1,2016,1,65,27,199,6,2791
湖南,430000,29,1,2016,1,46,27,126,6,2791
福建,350000,29,1,2016,1,96,27,186,6,2791
辽宁,210000,29,1,2016,1,144,27,493,6,2791
重庆,500000,29,1,2016,1,20,27,69,6,2791
陕西,610000,29,1,2016,1,22,27,166,6,2791
黑龙江,230000,29,1,2016,1,82,27,380,6,2791
上海,310000,58,2,2016,1,409,27,2005,2,380
云南,530000,58,2,2016,1,380,27,1922,2,380
内蒙古,150000,58,2,2016,1,170,27,1610,2,380
北京,110000,58,2,2016,1,405,27,2649,2,380
四川,510000,58,2,2016,1,599,27,4301,2,380
安徽,340000,58,2,2016,1,571,27,2400,2,380
山东,370000,58,2,2016,1,685,27,5132,2,380
山西,140000,58,2,2016,1,358,27,1932,2,380
广东,440000,58,2,2016,1,5181,27,10389,2,380
广西,450000,58,2,2016,1,523,27,1579,2,380
江苏,320000,58,2,2016,1,1233,27,5278,2,380
江西,360000,58,2,2016,1,493,27,1568,2,380
河北,130000,58,2,2016,1,576,27,4415,2,380
河南,410000,58,2,2016,1,650,27,4644,2,380
浙江,330000,58,2,2016,1,1364,27,4955,2,380
湖北,420000,58,2,2016,1,1295,27,3303,2,380
湖南,430000,58,2,2016,1,1022,27,2400,2,380
福建,350000,58,2,2016,1,914,27,2285,2,380
辽宁,210000,58,2,2016,1,431,27,2763,2,380
重庆,500000,58,2,2016,1,234,27,883,2,380
陕西,610000,58,2,2016,1,181,27,1600,2,380
黑龙江,230000,58,2,2016,1,221,27,2192,2,380
上海,310000,33,3,2016,1,359,27,2818,16,4095
云南,530000,33,3,2016,1,154,27,872,16,4095
内蒙古,150000,33,3,2016,1,249,27,1052,16,4095
北京,110000,33,3,2016,1,1025,27,3372,16,4095
四川,510000,33,3,2016,1,476,27,2908,16,4095
安徽,340000,33,3,2016,1,519,27,1343,16,4095
山东,370000,33,3,2016,1,1082,27,5283,16,4095
山西,140000,33,3,2016,1,596,27,1350,16,4095
广东,440000,33,3,2016,1,3205,27,6924,16,4095
广西,450000,33,3,2016,1,150,27,747,16,4095
江苏,320000,33,3,2016,1,1333,27,3074,16,4095
江西,360000,33,3,2016,1,320,27,720,16,4095
河北,130000,33,3,2016,1,998,27,3448,16,4095
河南,410000,33,3,2016,1,744,27,3102,16,4095
浙江,330000,33,3,2016,1,1482,27,3676,16,4095
湖北,420000,33,3,2016,1,830,27,2208,16,4095
湖南,430000,33,3,2016,1,903,27,1357,16,4095
福建,350000,33,3,2016,1,611,27,1267,16,4095
辽宁,210000,33,3,2016,1,1187,27,2700,16,4095
重庆,500000,33,3,2016,1,271,27,706,16,4095
陕西,610000,33,3,2016,1,215,27,1094,16,4095
黑龙江,230000,33,3,2016,1,618,27,2368,16,4095
上海,310000,55,2,2016,1,327,27,1542,23,317
云南,530000,55,2,2016,1,77,27,960,23,317
内蒙古,150000,55,2,2016,1,50,27,924,23,317
北京,110000,55,2,2016,1,533,27,2795,23,317
四川,510000,55,2,2016,1,222,27,3199,23,317
安徽,340000,55,2,2016,1,118,27,1343,23,317
山东,370000,55,2,2016,1,211,27,3611,23,317
山西,140000,55,2,2016,1,42,27,863,23,317
广东,440000,55,2,2016,1,308,27,3413,23,317
广西,450000,55,2,2016,1,46,27,635,23,317
江苏,320000,55,2,2016,1,206,27,2770,23,317
江西,360000,55,2,2016,1,65,27,859,23,317
河北,130000,55,2,2016,1,107,27,2398,23,317
河南,410000,55,2,2016,1,184,27,2845,23,317
浙江,330000,55,2,2016,1,134,27,2000,23,317
湖北,420000,55,2,2016,1,119,27,1397,23,317
湖南,430000,55,2,2016,1,176,27,1350,23,317
福建,350000,55,2,2016,1,125,27,1018,23,317
辽宁,210000,55,2,2016,1,78,27,1061,23,317
重庆,500000,55,2,2016,1,102,27,913,23,317
陕西,610000,55,2,2016,1,176,27,1473,23,317
黑龙江,230000,55,2,2016,1,50,27,823,23,317
上海,310000,19,2,2016,1,309,27,1061,35,283
云南,530000,19,2,2016,1,297,27,858,35,283
内蒙古,150000,19,2,2016,1,216,27,1085,35,283
北京,110000,19,2,2016,1,414,27,2178,35,283
四川,510000,19,2,2016,1,689,27,2758,35,283
安徽,340000,19,2,2016,1,951,27,2346,35,283
山东,370000,19,2,2016,1,1052,27,3823,35,283
山西,140000,19,2,2016,1,310,27,1500,35,283
广东,440000,19,2,2016,1,940,27,2805,35,283
广西,450000,19,2,2016,1,285,27,509,35,283
江苏,320000,19,2,2016,1,1269,27,3549,35,283
江西,360000,19,2,2016,1,612,27,1081,35,283
河北,130000,19,2,2016,1,825,27,3882,35,283
河南,410000,19,2,2016,1,1294,27,3917,35,283
浙江,330000,19,2,2016,1,1452,27,3577,35,283
湖北,420000,19,2,2016,1,552,27,1367,35,283
湖南,430000,19,2,2016,1,533,27,1367,35,283
福建,350000,19,2,2016,1,373,27,838,35,283
辽宁,210000,19,2,2016,1,244,27,1347,35,283
重庆,500000,19,2,2016,1,132,27,579,35,283
陕西,610000,19,2,2016,1,333,27,1379,35,283
黑龙江,230000,19,2,2016,1,158,27,1022,35,283
上海,310000,5,2,2016,1,165,27,2120,20,23
